,time,value
251,2002-12-01,5.0
252,2003-01-01,4.6
253,2003-02-01,4.5
254,2003-03-01,4.3
255,2003-04-01,4.0
256,2003-05-01,4.0
257,2003-06-01,4.1
258,2003-07-01,3.8
259,2003-08-01,3.9
260,2003-09-01,4.0
261,2003-10-01,3.7
262,2003-11-01,3.5
263,2003-12-01,3.7
264,2004-01-01,3.8
265,2004-02-01,4.2
266,2004-03-01,4.5
267,2004-04-01,4.7
268,2004-05-01,4.6
269,2004-06-01,4.6
270,2004-07-01,4.5
271,2004-08-01,4.4
272,2004-09-01,4.4
273,2004-10-01,4.5
274,2004-11-01,4.4
275,2004-12-01,4.2
276,2005-01-01,4.3
277,2005-02-01,4.3
278,2005-03-01,4.3
279,2005-04-01,4.3
280,2005-05-01,4.3
281,2005-06-01,4.2
282,2005-07-01,4.2
283,2005-08-01,3.9
284,2005-09-01,3.9
285,2005-10-01,4.1
286,2005-11-01,4.5
287,2005-12-01,4.3
288,2006-01-01,4.0
289,2006-02-01,4.0
290,2006-03-01,4.1
291,2006-04-01,4.1
292,2006-05-01,4.2
293,2006-06-01,4.1
294,2006-07-01,4.0
295,2006-08-01,4.3
296,2006-09-01,4.2
297,2006-10-01,4.0
298,2006-11-01,3.7
299,2006-12-01,3.6
300,2007-01-01,4.3
301,2007-02-01,4.3
302,2007-03-01,4.0
303,2007-04-01,4.0
304,2007-05-01,4.0
305,2007-06-01,4.0
306,2007-07-01,4.3
307,2007-08-01,4.5
308,2007-09-01,4.6
309,2007-10-01,4.8
310,2007-11-01,5.0
311,2007-12-01,5.2
312,2008-01-01,4.9
313,2008-02-01,4.5
314,2008-03-01,4.6
315,2008-04-01,4.3
316,2008-05-01,4.1
317,2008-06-01,4.0
318,2008-07-01,3.5
319,2008-08-01,3.3
320,2008-09-01,3.2
321,2008-10-01,2.8
322,2008-11-01,2.7
323,2008-12-01,2.6
324,2009-01-01,2.6
325,2009-02-01,2.8
326,2009-03-01,2.8
327,2009-04-01,3.0
328,2009-05-01,3.2
329,2009-06-01,3.2
330,2009-07-01,3.2
331,2009-08-01,3.3
332,2009-09-01,3.5
333,2009-10-01,3.5
334,2009-11-01,3.5
335,2009-12-01,3.4
336,2010-01-01,3.5
337,2010-02-01,3.6
338,2010-03-01,3.7
339,2010-04-01,3.6
340,2010-05-01,3.4
341,2010-06-01,3.5
342,2010-07-01,3.2
343,2010-08-01,3.2
344,2010-09-01,3.4
345,2010-10-01,3.4
346,2010-11-01,3.2
347,2010-12-01,3.3
348,2011-01-01,2.9
349,2011-02-01,2.9
350,2011-03-01,2.7
351,2011-04-01,2.9
352,2011-05-01,3.0
353,2011-06-01,2.9
354,2011-07-01,3.2
355,2011-08-01,3.2
356,2011-09-01,2.8
357,2011-10-01,3.1
358,2011-11-01,3.4
359,2011-12-01,3.5
360,2012-01-01,3.6
361,2012-02-01,3.4
362,2012-03-01,3.5
363,2012-04-01,3.4
364,2012-05-01,3.6
365,2012-06-01,4.0
366,2012-07-01,4.1
367,2012-08-01,4.1
368,2012-09-01,4.1
369,2012-10-01,3.7
370,2012-11-01,3.4
371,2012-12-01,3.2
372,2013-01-01,3.1
373,2013-02-01,3.1
374,2013-03-01,3.1
375,2013-04-01,2.7
376,2013-05-01,2.2
377,2013-06-01,2.1
378,2013-07-01,1.9
379,2013-08-01,2.3
380,2013-09-01,2.4
381,2013-10-01,2.3
382,2013-11-01,2.2
383,2013-12-01,2.0
384,2014-01-01,2.1
385,2014-02-01,2.3
386,2014-03-01,2.2
387,2014-04-01,2.4
388,2014-05-01,2.8
389,2014-06-01,2.6
390,2014-07-01,2.6
391,2014-08-01,2.1
392,2014-09-01,2.0
393,2014-10-01,2.1
394,2014-11-01,2.5
395,2014-12-01,3.0
396,2015-01-01,2.6
397,2015-02-01,2.3
398,2015-03-01,2.5
399,2015-04-01,2.9
400,2015-05-01,2.8
401,2015-06-01,2.5
402,2015-07-01,2.5
403,2015-08-01,2.5
404,2015-09-01,2.5
405,2015-10-01,3.0
406,2015-11-01,2.9
407,2015-12-01,2.6
408,2016-01-01,3.0
409,2016-02-01,3.5
410,2016-03-01,3.3
411,2016-04-01,3.0
412,2016-05-01,3.1
413,2016-06-01,3.5
414,2016-07-01,3.9
415,2016-08-01,4.9
416,2016-09-01,4.9
417,2016-10-01,4.3
418,2016-11-01,4.0
419,2016-12-01,4.1
420,2017-01-01,3.9
421,2017-02-01,3.5
422,2017-03-01,3.5
423,2017-04-01,3.0
424,2017-05-01,2.7
425,2017-06-01,2.7
426,2017-07-01,2.6
427,2017-08-01,1.8
428,2017-09-01,1.6
429,2017-10-01,1.7
430,2017-11-01,1.7
431,2017-12-01,1.8
432,2018-01-01,2.0
433,2018-02-01,1.8
434,2018-03-01,2.0
435,2018-04-01,2.2
436,2018-05-01,2.4
437,2018-06-01,2.5
438,2018-07-01,1.9
439,2018-08-01,1.5
440,2018-09-01,1.7
441,2018-10-01,1.7
442,2018-11-01,2.0
443,2018-12-01,2.0
444,2019-01-01,1.9
445,2019-02-01,1.7
446,2019-03-01,1.7
447,2019-04-01,1.9
448,2019-05-01,2.1
449,2019-06-01,2.0
450,2019-07-01,2.6
451,2019-08-01,3.5
452,2019-09-01,3.5
453,2019-10-01,4.3
454,2019-11-01,4.2
455,2019-12-01,4.6
456,2020-01-01,4.5
457,2020-02-01,4.6
458,2020-03-01,4.7
459,2020-04-01,4.8
460,2020-05-01,4.9
461,2020-06-01,5.1
462,2020-07-01,5.0
463,2020-08-01,4.5
464,2020-09-01,4.2
465,2020-10-01,2.9
466,2020-11-01,2.4
467,2020-12-01,1.8
468,2021-01-01,1.9
469,2021-02-01,2.0
470,2021-03-01,1.8
471,2021-04-01,1.5
472,2021-05-01,0.9
473,2021-06-01,0.4
474,2021-07-01,0.3
475,2021-08-01,0.4
476,2021-09-01,0.4
477,2021-10-01,
478,2021-11-01,
479,2021-12-01,
